id,domain,domain_label,subdomain,subdomain_label,tier,level,priority,frequency,question_type,role_tracks,question,answer_requirements,follow_up_question,source_name,source_url,source_locator,status,review_status,quality_origin,import_action
master-ml-fundamentals-explainability-02,ml-fundamentals,AI and machine-learning fundamentals,explainability,Explainability,B,intermediate,P1,common,scenario,AI QA Engineer | AI Test Engineer | AI Engineer,"Design tests for an AI system involving explainability. Separate deterministic plumbing checks from probabilistic quality evaluation, and define evidence, thresholds, and human-review rules.","Accurately define explainability in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.","What prompt-injection, privacy, or tool-permission risk applies to explainability?",NIST AI RMF,https://www.nist.gov/itl/ai-risk-management-framework,explainability,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-ml-fundamentals-explainability-03,ml-fundamentals,AI and machine-learning fundamentals,explainability,Explainability,B,advanced,P2,occasional,system_design,AI QA Engineer | AI Test Engineer | AI Engineer,"Design a secure, observable architecture for explainability. Cover data boundaries, tool permissions, grounding, evaluations, failure recovery, model/version change, latency, and cost.","Accurately define explainability in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which result requires human approval rather than automatic action?,NIST AI RMF,https://www.nist.gov/itl/ai-risk-management-framework,explainability,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-ml-fundamentals-responsible-ai-01,ml-fundamentals,AI and machine-learning fundamentals,responsible-ai,Responsible Ai,B,basic,P1,common,concept,AI QA Engineer | AI Test Engineer | AI Engineer,"Explain responsible ai in an AI, LLM, or agent system. What failure occurs when it is misunderstood, and which evaluation demonstrates the expected behavior?","Accurately define responsible ai in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.",How would you evaluate responsible ai after a model or provider version change?,NIST AI RMF,https://www.nist.gov/itl/ai-risk-management-framework,responsible ai,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-ml-fundamentals-responsible-ai-02,ml-fundamentals,AI and machine-learning fundamentals,responsible-ai,Responsible Ai,B,intermediate,P1,common,scenario,AI QA Engineer | AI Test Engineer | AI Engineer,"Design tests for an AI system involving responsible ai. Separate deterministic plumbing checks from probabilistic quality evaluation, and define evidence, thresholds, and human-review rules.","Accurately define responsible ai in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.","What prompt-injection, privacy, or tool-permission risk applies to responsible ai?",NIST AI RMF,https://www.nist.gov/itl/ai-risk-management-framework,responsible ai,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-ml-fundamentals-responsible-ai-03,ml-fundamentals,AI and machine-learning fundamentals,responsible-ai,Responsible Ai,B,advanced,P2,occasional,system_design,AI QA Engineer | AI Test Engineer | AI Engineer,"Design a secure, observable architecture for responsible ai. Cover data boundaries, tool permissions, grounding, evaluations, failure recovery, model/version change, latency, and cost.","Accurately define responsible ai in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which result requires human approval rather than automatic action?,NIST AI RMF,https://www.nist.gov/itl/ai-risk-management-framework,responsible ai,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-tokens-context-01,llm-engineering,LLM and generative-AI engineering,tokens-context,Tokens Context,A,basic,P0,very_common,concept,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Explain tokens context in an AI, LLM, or agent system. What failure occurs when it is misunderstood, and which evaluation demonstrates the expected behavior?","Accurately define tokens context in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.",How would you evaluate tokens context after a model or provider version change?,OpenAI Developer Documentation,https://developers.openai.com/,tokens context,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-tokens-context-02,llm-engineering,LLM and generative-AI engineering,tokens-context,Tokens Context,A,intermediate,P1,common,scenario,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design tests for an AI system involving tokens context. Separate deterministic plumbing checks from probabilistic quality evaluation, and define evidence, thresholds, and human-review rules.","Accurately define tokens context in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.","What prompt-injection, privacy, or tool-permission risk applies to tokens context?",OpenAI Developer Documentation,https://developers.openai.com/,tokens context,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-tokens-context-03,llm-engineering,LLM and generative-AI engineering,tokens-context,Tokens Context,A,advanced,P2,occasional,system_design,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design a secure, observable architecture for tokens context. Cover data boundaries, tool permissions, grounding, evaluations, failure recovery, model/version change, latency, and cost.","Accurately define tokens context in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which result requires human approval rather than automatic action?,OpenAI Developer Documentation,https://developers.openai.com/,tokens context,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-tokens-context-04,llm-engineering,LLM and generative-AI engineering,tokens-context,Tokens Context,A,advanced,P2,occasional,current_emerging,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Assess the current engineering trade-offs around tokens context. Distinguish durable principles from vendor-specific behavior, and define how the question and answer should be refreshed over time.","Accurately define tokens context in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",How would you detect silent quality drift in tokens context?,OpenAI Developer Documentation,https://developers.openai.com/,tokens context,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-prompting-01,llm-engineering,LLM and generative-AI engineering,prompting,Prompting,A,basic,P0,very_common,concept,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Explain prompting in an AI, LLM, or agent system. What failure occurs when it is misunderstood, and which evaluation demonstrates the expected behavior?","Accurately define prompting in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.",How would you evaluate prompting after a model or provider version change?,OpenAI Developer Documentation,https://developers.openai.com/,prompting,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-prompting-02,llm-engineering,LLM and generative-AI engineering,prompting,Prompting,A,intermediate,P1,common,scenario,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design tests for an AI system involving prompting. Separate deterministic plumbing checks from probabilistic quality evaluation, and define evidence, thresholds, and human-review rules.","Accurately define prompting in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.","What prompt-injection, privacy, or tool-permission risk applies to prompting?",OpenAI Developer Documentation,https://developers.openai.com/,prompting,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-prompting-03,llm-engineering,LLM and generative-AI engineering,prompting,Prompting,A,advanced,P2,occasional,system_design,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design a secure, observable architecture for prompting. Cover data boundaries, tool permissions, grounding, evaluations, failure recovery, model/version change, latency, and cost.","Accurately define prompting in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which result requires human approval rather than automatic action?,OpenAI Developer Documentation,https://developers.openai.com/,prompting,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-prompting-04,llm-engineering,LLM and generative-AI engineering,prompting,Prompting,A,advanced,P2,occasional,current_emerging,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Assess the current engineering trade-offs around prompting. Distinguish durable principles from vendor-specific behavior, and define how the question and answer should be refreshed over time.","Accurately define prompting in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",How would you detect silent quality drift in prompting?,OpenAI Developer Documentation,https://developers.openai.com/,prompting,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-structured-output-01,llm-engineering,LLM and generative-AI engineering,structured-output,Structured Output,A,basic,P0,very_common,concept,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Explain structured output in an AI, LLM, or agent system. What failure occurs when it is misunderstood, and which evaluation demonstrates the expected behavior?","Accurately define structured output in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.",How would you evaluate structured output after a model or provider version change?,OpenAI Developer Documentation,https://developers.openai.com/,structured output,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-structured-output-02,llm-engineering,LLM and generative-AI engineering,structured-output,Structured Output,A,intermediate,P1,common,scenario,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design tests for an AI system involving structured output. Separate deterministic plumbing checks from probabilistic quality evaluation, and define evidence, thresholds, and human-review rules.","Accurately define structured output in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.","What prompt-injection, privacy, or tool-permission risk applies to structured output?",OpenAI Developer Documentation,https://developers.openai.com/,structured output,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-structured-output-03,llm-engineering,LLM and generative-AI engineering,structured-output,Structured Output,A,advanced,P2,occasional,system_design,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design a secure, observable architecture for structured output. Cover data boundaries, tool permissions, grounding, evaluations, failure recovery, model/version change, latency, and cost.","Accurately define structured output in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which result requires human approval rather than automatic action?,OpenAI Developer Documentation,https://developers.openai.com/,structured output,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-structured-output-04,llm-engineering,LLM and generative-AI engineering,structured-output,Structured Output,A,advanced,P2,occasional,current_emerging,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Assess the current engineering trade-offs around structured output. Distinguish durable principles from vendor-specific behavior, and define how the question and answer should be refreshed over time.","Accurately define structured output in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",How would you detect silent quality drift in structured output?,OpenAI Developer Documentation,https://developers.openai.com/,structured output,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-tool-calling-01,llm-engineering,LLM and generative-AI engineering,tool-calling,Tool Calling,A,basic,P0,very_common,concept,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Explain tool calling in an AI, LLM, or agent system. What failure occurs when it is misunderstood, and which evaluation demonstrates the expected behavior?","Accurately define tool calling in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.",How would you evaluate tool calling after a model or provider version change?,OpenAI Developer Documentation,https://developers.openai.com/,tool calling,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-tool-calling-02,llm-engineering,LLM and generative-AI engineering,tool-calling,Tool Calling,A,intermediate,P1,common,scenario,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design tests for an AI system involving tool calling. Separate deterministic plumbing checks from probabilistic quality evaluation, and define evidence, thresholds, and human-review rules.","Accurately define tool calling in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.","What prompt-injection, privacy, or tool-permission risk applies to tool calling?",OpenAI Developer Documentation,https://developers.openai.com/,tool calling,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-tool-calling-03,llm-engineering,LLM and generative-AI engineering,tool-calling,Tool Calling,A,advanced,P2,occasional,system_design,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design a secure, observable architecture for tool calling. Cover data boundaries, tool permissions, grounding, evaluations, failure recovery, model/version change, latency, and cost.","Accurately define tool calling in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which result requires human approval rather than automatic action?,OpenAI Developer Documentation,https://developers.openai.com/,tool calling,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-tool-calling-04,llm-engineering,LLM and generative-AI engineering,tool-calling,Tool Calling,A,advanced,P2,occasional,current_emerging,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Assess the current engineering trade-offs around tool calling. Distinguish durable principles from vendor-specific behavior, and define how the question and answer should be refreshed over time.","Accurately define tool calling in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",How would you detect silent quality drift in tool calling?,OpenAI Developer Documentation,https://developers.openai.com/,tool calling,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-embeddings-01,llm-engineering,LLM and generative-AI engineering,embeddings,Embeddings,A,basic,P0,very_common,concept,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Explain embeddings in an AI, LLM, or agent system. What failure occurs when it is misunderstood, and which evaluation demonstrates the expected behavior?","Accurately define embeddings in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.",How would you evaluate embeddings after a model or provider version change?,OpenAI Developer Documentation,https://developers.openai.com/,embeddings,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-embeddings-02,llm-engineering,LLM and generative-AI engineering,embeddings,Embeddings,A,intermediate,P1,common,scenario,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design tests for an AI system involving embeddings. Separate deterministic plumbing checks from probabilistic quality evaluation, and define evidence, thresholds, and human-review rules.","Accurately define embeddings in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.","What prompt-injection, privacy, or tool-permission risk applies to embeddings?",OpenAI Developer Documentation,https://developers.openai.com/,embeddings,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-embeddings-03,llm-engineering,LLM and generative-AI engineering,embeddings,Embeddings,A,advanced,P2,occasional,system_design,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design a secure, observable architecture for embeddings. Cover data boundaries, tool permissions, grounding, evaluations, failure recovery, model/version change, latency, and cost.","Accurately define embeddings in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which result requires human approval rather than automatic action?,OpenAI Developer Documentation,https://developers.openai.com/,embeddings,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-embeddings-04,llm-engineering,LLM and generative-AI engineering,embeddings,Embeddings,A,advanced,P2,occasional,current_emerging,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Assess the current engineering trade-offs around embeddings. Distinguish durable principles from vendor-specific behavior, and define how the question and answer should be refreshed over time.","Accurately define embeddings in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",How would you detect silent quality drift in embeddings?,OpenAI Developer Documentation,https://developers.openai.com/,embeddings,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-retrieval-01,llm-engineering,LLM and generative-AI engineering,retrieval,Retrieval,A,basic,P0,very_common,concept,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Explain retrieval in an AI, LLM, or agent system. What failure occurs when it is misunderstood, and which evaluation demonstrates the expected behavior?","Accurately define retrieval in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.",How would you evaluate retrieval after a model or provider version change?,OpenAI Developer Documentation,https://developers.openai.com/,retrieval,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-retrieval-02,llm-engineering,LLM and generative-AI engineering,retrieval,Retrieval,A,intermediate,P1,common,scenario,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design tests for an AI system involving retrieval. Separate deterministic plumbing checks from probabilistic quality evaluation, and define evidence, thresholds, and human-review rules.","Accurately define retrieval in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.","What prompt-injection, privacy, or tool-permission risk applies to retrieval?",OpenAI Developer Documentation,https://developers.openai.com/,retrieval,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-retrieval-03,llm-engineering,LLM and generative-AI engineering,retrieval,Retrieval,A,advanced,P2,occasional,system_design,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design a secure, observable architecture for retrieval. Cover data boundaries, tool permissions, grounding, evaluations, failure recovery, model/version change, latency, and cost.","Accurately define retrieval in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which result requires human approval rather than automatic action?,OpenAI Developer Documentation,https://developers.openai.com/,retrieval,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-retrieval-04,llm-engineering,LLM and generative-AI engineering,retrieval,Retrieval,A,advanced,P2,occasional,current_emerging,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Assess the current engineering trade-offs around retrieval. Distinguish durable principles from vendor-specific behavior, and define how the question and answer should be refreshed over time.","Accurately define retrieval in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",How would you detect silent quality drift in retrieval?,OpenAI Developer Documentation,https://developers.openai.com/,retrieval,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-rag-01,llm-engineering,LLM and generative-AI engineering,rag,Rag,A,basic,P0,very_common,concept,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Explain rag in an AI, LLM, or agent system. What failure occurs when it is misunderstood, and which evaluation demonstrates the expected behavior?","Accurately define rag in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.",How would you evaluate rag after a model or provider version change?,OpenAI Developer Documentation,https://developers.openai.com/,rag,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-rag-02,llm-engineering,LLM and generative-AI engineering,rag,Rag,A,intermediate,P1,common,scenario,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design tests for an AI system involving rag. Separate deterministic plumbing checks from probabilistic quality evaluation, and define evidence, thresholds, and human-review rules.","Accurately define rag in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.","What prompt-injection, privacy, or tool-permission risk applies to rag?",OpenAI Developer Documentation,https://developers.openai.com/,rag,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-rag-03,llm-engineering,LLM and generative-AI engineering,rag,Rag,A,advanced,P2,occasional,system_design,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design a secure, observable architecture for rag. Cover data boundaries, tool permissions, grounding, evaluations, failure recovery, model/version change, latency, and cost.","Accurately define rag in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which result requires human approval rather than automatic action?,OpenAI Developer Documentation,https://developers.openai.com/,rag,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-rag-04,llm-engineering,LLM and generative-AI engineering,rag,Rag,A,advanced,P2,occasional,current_emerging,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Assess the current engineering trade-offs around rag. Distinguish durable principles from vendor-specific behavior, and define how the question and answer should be refreshed over time.","Accurately define rag in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",How would you detect silent quality drift in rag?,OpenAI Developer Documentation,https://developers.openai.com/,rag,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-grounding-citations-01,llm-engineering,LLM and generative-AI engineering,grounding-citations,Grounding Citations,A,basic,P0,very_common,concept,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Explain grounding citations in an AI, LLM, or agent system. What failure occurs when it is misunderstood, and which evaluation demonstrates the expected behavior?","Accurately define grounding citations in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.",How would you evaluate grounding citations after a model or provider version change?,OpenAI Developer Documentation,https://developers.openai.com/,grounding citations,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-grounding-citations-02,llm-engineering,LLM and generative-AI engineering,grounding-citations,Grounding Citations,A,intermediate,P1,common,scenario,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design tests for an AI system involving grounding citations. Separate deterministic plumbing checks from probabilistic quality evaluation, and define evidence, thresholds, and human-review rules.","Accurately define grounding citations in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift.","What prompt-injection, privacy, or tool-permission risk applies to grounding citations?",OpenAI Developer Documentation,https://developers.openai.com/,grounding citations,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
master-llm-engineering-grounding-citations-03,llm-engineering,LLM and generative-AI engineering,grounding-citations,Grounding Citations,A,advanced,P2,occasional,system_design,AI QA Engineer | AI Test Engineer | AI Engineer | LLM/Agent Engineer,"Design a secure, observable architecture for grounding citations. Cover data boundaries, tool permissions, grounding, evaluations, failure recovery, model/version change, latency, and cost.","Accurately define grounding citations in the context of the domain. | Use a concrete example rather than only definitions. | Identify at least one realistic failure mode or anti-pattern. | State the evidence, test, metric, log, trace, or artifact that proves the conclusion. | Separate deterministic behavior from probabilistic quality. | Cover grounding, safety, privacy, evaluation, and model/version drift. | Explain trade-offs at scale and identify conditions that would change the chosen design.",Which result requires human approval rather than automatic action?,OpenAI Developer Documentation,https://developers.openai.com/,grounding citations,draft,unreviewed,master_inventory,enrich_then_critic_then_promote
